url,date,content,id,username,category
https://twitter.com/goldenpads/status/1435580539776417793,2021-09-08 12:27:27+00:00,@safevhcker bom dia lenda 😁,1.43558E+18,goldenpads,Entertainment
https://twitter.com/h1ghwalls/status/1435580534281932802,2021-09-08 12:27:25+00:00,@aquillasmater amo scusa ma io che ci sto a fareeee,1.43558E+18,h1ghwalls,Entertainment
https://twitter.com/Hench_4_Hire/status/1435580522030305281,2021-09-08 12:27:22+00:00,Here is my full review of Shang-Chi and the Legend of the Ten Rings! I very much enjoyed the film and look forward to sequels and future crossovers! https://t.co/JmStnDZzA5,1.43558E+18,Hench_4_Hire,Entertainment
https://twitter.com/lilacparkers/status/1435580499720814595,2021-09-08 12:27:17+00:00,"#WhatIf spoilers 
-
-
-
-
-
-
wanda crazy vision selfish 😟",1.43558E+18,lilacparkers,Entertainment
https://twitter.com/rogersmybae/status/1435580489125928963,2021-09-08 12:27:15+00:00,@AlexStarkRogers 😂,1.43558E+18,rogersmybae,Entertainment
https://twitter.com/flosfilm/status/1435580482058657793,2021-09-08 12:27:13+00:00,@olsenslove alexa play die for u by the weeknd,1.43558E+18,flosfilm,Entertainment
https://twitter.com/galarknoff/status/1435580476048150536,2021-09-08 12:27:11+00:00,@i4andys juro,1.43558E+18,galarknoff,Entertainment
https://twitter.com/visionsvests/status/1435580463788269572,2021-09-08 12:27:09+00:00,why'd this make me cry 😭😭 i miss when i used to watch blue's clues everyday and sing along to all the songs https://t.co/3saS2NXggk,1.43558E+18,visionsvests,Entertainment
https://twitter.com/starkavoy/status/1435580461292654592,2021-09-08 12:27:08+00:00,psk sur tumblr en cherchant des gifs de ahstories je suis tombée sur lui ptn disney+ dépêchez vous de mettre les autres épisodes,1.43558E+18,starkavoy,Entertainment
https://twitter.com/galarknoff/status/1435580445660418051,2021-09-08 12:27:04+00:00,@visionIife clb q eu to triste tbm,1.43558E+18,galarknoff,Entertainment
https://twitter.com/STCRMWEB/status/1435580440564412421,2021-09-08 12:27:03+00:00,@TEENAGEWEBHEADD oh YES,1.43558E+18,STCRMWEB,Entertainment
https://twitter.com/yoncevadia/status/1435580437049524224,2021-09-08 12:27:02+00:00,@beyagonce @pornhubey @partitiwn se na próxima att ele pegar #1 eu vou marcar vcs dois https://t.co/yY4jO4hLeo,1.43558E+18,yoncevadia,Entertainment
https://twitter.com/AspenP13/status/1435580432259690504,2021-09-08 12:27:01+00:00,@bqrchrina @gcldenaugust The DELUSION 😭,1.43558E+18,AspenP13,Entertainment
https://twitter.com/lokisdaggerflip/status/1435580432217743363,2021-09-08 12:27:01+00:00,gender https://t.co/ZiAJgealMy https://t.co/LTLOUUdhh3,1.43558E+18,lokisdaggerflip,Entertainment
https://twitter.com/_mxcux/status/1435580426056241160,2021-09-08 12:27:00+00:00,jeszcze wos i do domu 😗✌,1.43558E+18,_mxcux,Entertainment
https://twitter.com/nstyside/status/1435580418867273729,2021-09-08 12:26:58+00:00,a expressão caindo na mesma hora eu morro https://t.co/4brnhO2Qd3,1.43558E+18,nstyside,Entertainment
https://twitter.com/DockeyOkey/status/1435580415390146561,2021-09-08 12:26:57+00:00,Qui veut aller voir Shang-Chi avec moi? 🥺,1.43558E+18,DockeyOkey,Entertainment
https://twitter.com/goldenpads/status/1435580411191648266,2021-09-08 12:26:56+00:00,@giuwgranger to simmm 😋   https://t.co/1VfzCw7GcJ,1.43558E+18,goldenpads,Entertainment
https://twitter.com/melinasbatons/status/1435580404375883784,2021-09-08 12:26:54+00:00,doing the purple/blonde (white) rn i’m so excited https://t.co/zSZBrX3BKA,1.43558E+18,melinasbatons,Entertainment
https://twitter.com/flosfilm/status/1435580398743007240,2021-09-08 12:26:53+00:00,@olsenslove I CANNOT CONTAIN MYSELF,1.43558E+18,flosfilm,Entertainment
https://twitter.com/lilacparkers/status/1435580386952818693,2021-09-08 12:26:50+00:00,"#WhatIf spoilers 
-
-
-
-
-
-
WANDAHEAKFJSKFKKSKFKELD HELLPPPPP",1.43558E+18,lilacparkers,Entertainment
https://twitter.com/goldenpads/status/1435580380170661888,2021-09-08 12:26:49+00:00,@softmartell tipo uma história de amor   https://t.co/1VfzCw7GcJ,1.43558E+18,goldenpads,Entertainment
https://twitter.com/itssellu/status/1435580371920461825,2021-09-08 12:26:47+00:00,You see the guy in Kim convenience is he in Shang-chi or am I bugging 🤣🤣,1.43558E+18,itssellu,Entertainment
https://twitter.com/SteveRogersWWII/status/1435580369521164288,2021-09-08 12:26:46+00:00,@AvgHKEnjoyer Fr wish I was Shang-Chi's mom in this scene🤧🤧 https://t.co/8cVx97ERVC,1.43558E+18,SteveRogersWWII,Entertainment
https://twitter.com/hiddIesstan/status/1435580332569415680,2021-09-08 12:26:37+00:00,@ggukvocals_ bom dia vida! vc tá bem?,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/lilacparkers/status/1435580326290628613,2021-09-08 12:26:36+00:00,"#WhatIf spoilers 
-
-
-
-
-
-
VISION IS EVIL",1.43558E+18,lilacparkers,Entertainment
https://twitter.com/goldenpads/status/1435580320640864258,2021-09-08 12:26:34+00:00,@rocketmwn de acordo com esses fiscais de herói,1.43558E+18,goldenpads,Entertainment
https://twitter.com/Javierosh/status/1435580319160311811,2021-09-08 12:26:34+00:00,"Hola, Shang-Chi la están dando sólo en cines?",1.43558E+18,Javierosh,Entertainment
https://twitter.com/lukescarif/status/1435580310398373890,2021-09-08 12:26:32+00:00,scotts on 99k on ig😳😳,1.43558E+18,lukescarif,Entertainment
https://twitter.com/_wenwu_/status/1435580309349666818,2021-09-08 12:26:32+00:00,"@lokisheiress Just occurred to me that to get on these, I need to actually interact with people.",1.43558E+18,_wenwu_,Entertainment
https://twitter.com/hiddIesstan/status/1435580293663137795,2021-09-08 12:26:28+00:00,@bishopsgf eita amg! ta tudo certo por aqui… espero que você consiga descansar durante o dia &lt;3,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/starkavoy/status/1435580287317073921,2021-09-08 12:26:26+00:00,euh mais du coup g pas compris cody fern il est dans american horror stories ou american horror story saison 10 ? ou les deux ?,1.43558E+18,starkavoy,Entertainment
https://twitter.com/RadioactiveJawa/status/1435580284980895744,2021-09-08 12:26:26+00:00,@JaimeAsSeenOnTV @darkavm En Shang-Chi se nota su mano.,1.43558E+18,RadioactiveJawa,Entertainment
https://twitter.com/lilacparkers/status/1435580242857447431,2021-09-08 12:26:16+00:00,"#WhatIf spoilers 
-
-
-
-
-
-
TCHALLA IS ALIVE",1.43558E+18,lilacparkers,Entertainment
https://twitter.com/SeanFinnigan5/status/1435580242496823298,2021-09-08 12:26:16+00:00,"Shang-Chi Star Simu Liu, Rest of the Internet Have Fun With His Old Stock Photo Gig https://t.co/pSwK6VzrZu via @themarysue",1.43558E+18,SeanFinnigan5,Entertainment
https://twitter.com/WIDOWSGRANDE/status/1435580232749158401,2021-09-08 12:26:13+00:00,am here at uni ✌🏼,1.43558E+18,WIDOWSGRANDE,Entertainment
https://twitter.com/_fairy_dxst_/status/1435580231839068160,2021-09-08 12:26:13+00:00,I love the fact that everyone (including me) is simping over Xu Wenwu instead of Xu Shang-Chi https://t.co/YxS7F8AJDf,1.43558E+18,_fairy_dxst_,Entertainment
https://twitter.com/goldenpads/status/1435580224310218756,2021-09-08 12:26:11+00:00,@letterzdiangelo perdi   https://t.co/1VfzCw7GcJ,1.43558E+18,goldenpads,Entertainment
https://twitter.com/iinsomniawaltz/status/1435580223521763333,2021-09-08 12:26:11+00:00,"[#WhatIf ]

черт ролик питера про зомби-апокалипсис потрясающ",1.43558E+18,iinsomniawaltz,Entertainment
https://twitter.com/lokisdaggerflip/status/1435580212830474244,2021-09-08 12:26:09+00:00,"hes recovering :,))) https://t.co/EN9CcCEdhm https://t.co/F2ywUQTdin",1.43558E+18,lokisdaggerflip,Entertainment
https://twitter.com/hiddIesstan/status/1435580210259320837,2021-09-08 12:26:08+00:00,"@itsmebibbs ihhhhh assistiram errado, manda assistir de novo",1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/isaatiny/status/1435580194203516929,2021-09-08 12:26:04+00:00,"Winter tá me lembrando a personagem que do filme Shang-Chi, a irmã dele... scrr https://t.co/AC2zWRE0jI",1.43558E+18,isaatiny,Entertainment
https://twitter.com/kimkimdaya/status/1435580194157473798,2021-09-08 12:26:04+00:00,@obvzdaya https://t.co/fM9cTc8IEo,1.43558E+18,kimkimdaya,Entertainment
https://twitter.com/sarabrickwall/status/1435580189606649860,2021-09-08 12:26:03+00:00,@beyondson_ I want nothing but Shang-Chi memes like this from you for at least a month,1.43558E+18,sarabrickwall,Entertainment
https://twitter.com/TheWellDrinker/status/1435580182639824901,2021-09-08 12:26:01+00:00,"The cinema was busy last night, and as Shang-Chi started I clearly heard a young lady behind me exclaim: 

""Oh for gods sake, is it all subtitled??"" https://t.co/r0369UEbdY",1.43558E+18,TheWellDrinker,Entertainment
https://twitter.com/goldenpads/status/1435580178038726656,2021-09-08 12:26:00+00:00,caiu a energia e não dava pra fazer a prova aí eu me joguei no chão chorando pq tava escuto meu kindle tava na minha mão foi parar lá na pqp a lanterna do celular não funcionava AAAAAA acordei me tremendo todinha,1.43558E+18,goldenpads,Entertainment
https://twitter.com/goldenpads/status/1435580176650457090,2021-09-08 12:26:00+00:00,mds eu sonhei que pegava carona pra ir à escola e a pessoa se atrasava e eu começava a chorar dizendo que não ia conseguir fazer minha prova mds e não dava tempo mesmo e uma menina aleatoria começava a gritar cmg aiê eu mandei ela ir à put que pariu e comecei a chorar pq tb,1.43558E+18,goldenpads,Entertainment
https://twitter.com/ssrxmd/status/1435580176503508996,2021-09-08 12:26:00+00:00,@lokisheiress https://t.co/Iqv7BWoxH9,1.43558E+18,ssrxmd,Entertainment
https://twitter.com/hiddIesstan/status/1435580160640757765,2021-09-08 12:25:56+00:00,@catwstark bom dia aly! tu tá bem?,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/70sprongsfoot/status/1435580155443957761,2021-09-08 12:25:55+00:00,@iS2B3N comenta,1.43558E+18,70sprongsfoot,Entertainment
https://twitter.com/starkavoy/status/1435580142722732033,2021-09-08 12:25:52+00:00,"american horror stories spoiler
.
.
.

I'm a murderous lesbian apology account https://t.co/HCNw0a665b",1.43558E+18,starkavoy,Entertainment
https://twitter.com/apps_ios/status/1435580141174919169,2021-09-08 12:25:52+00:00,"El iPhone convertido en un Vengador: así salvó el rodaje de Shang-Chi, la última película de Marvel https://t.co/XRuILEa7Nk",1.43558E+18,apps_ios,Entertainment
https://twitter.com/rushmqn_/status/1435580138926845952,2021-09-08 12:25:51+00:00,@natsmygf @falszerstwo same,1.43558E+18,rushmqn_,Entertainment
https://twitter.com/theophania89/status/1435580132631060482,2021-09-08 12:25:50+00:00,Finally got to watch Shang-Chi! Initial motivation to watch was T0ny L3ung but the film rly was amazing; I loved the homages to wuxia &amp; kung-fu films! There’s even a scene that reminded me of Infernal Affairs. And hngh there were several badass women in this film...Xialing ilu😍,1.43558E+18,theophania89,Entertainment
https://twitter.com/xialinglovebot/status/1435580131230244869,2021-09-08 12:25:49+00:00,@sorayabtw Ly too &lt;333,1.43558E+18,xialinglovebot,Entertainment
https://twitter.com/hiddIesstan/status/1435580108824322054,2021-09-08 12:25:44+00:00,@LabyrinthRaven_ mas a marvel deixa alguém em paz????? nunca,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/kimkimdaya/status/1435580106760720389,2021-09-08 12:25:43+00:00,@ivysreverie ITS SO GOOD BRO ENJOY!,1.43558E+18,kimkimdaya,Entertainment
https://twitter.com/70sprongsfoot/status/1435580103279452161,2021-09-08 12:25:43+00:00,não aguento mais nem parece q tá lendo https://t.co/lXg06LMQZU,1.43558E+18,70sprongsfoot,Entertainment
https://twitter.com/khajibeats/status/1435580091367673861,2021-09-08 12:25:40+00:00,shang-chi got me hype for future marvel movies,1.43558E+18,khajibeats,Entertainment
https://twitter.com/kimkimdaya/status/1435580081888448516,2021-09-08 12:25:37+00:00,@ivysreverie okay no yapa yapa from me today,1.43558E+18,kimkimdaya,Entertainment
https://twitter.com/liryard/status/1435580041149272073,2021-09-08 12:25:28+00:00,dessa vez eu descobri casos de leite com sangue e pus acima do permitido 🤢🤮🤮,1.43558E+18,liryard,Entertainment
https://twitter.com/hiddIesstan/status/1435580034929025029,2021-09-08 12:25:26+00:00,@ladylokif BOM DAYYHYY KATH! dormiu bem?,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/chasingamess/status/1435580015157121025,2021-09-08 12:25:22+00:00,@katebreadslicer HELP ?&amp;/&amp;?&amp;(&amp;,1.43558E+18,chasingamess,Entertainment
https://twitter.com/Fr0styStar/status/1435580012749631490,2021-09-08 12:25:21+00:00,@LUXPRlNT I’d take 100$ over a night with him https://t.co/JGf7mgmuyx,1.43558E+18,Fr0styStar,Entertainment
https://twitter.com/SaluteMeImRayy/status/1435580011755540488,2021-09-08 12:25:21+00:00,"WandaVision 
What if…?
Black Widow
Shang-Chi and the legend of the ten rings
Loki
Falcon &amp; Winter Soldier https://t.co/pJ8yV63Qj8",1.43558E+18,SaluteMeImRayy,Entertainment
https://twitter.com/boredinahouse_/status/1435580011021484033,2021-09-08 12:25:21+00:00,still ja https://t.co/Jpcdyuvi4t,1.43558E+18,boredinahouse_,Entertainment
https://twitter.com/FPSArcer/status/1435579992549871616,2021-09-08 12:25:16+00:00,"I gotta go see Shang-Chi, there’s way too many spoilers out there on the internet right now. Problem is, I can really only see it on a weekend and I don’t wanna go see it during the beta weekend or Sunday afternoon football.",1.43558E+18,FPSArcer,Entertainment
https://twitter.com/seehux/status/1435579985369178114,2021-09-08 12:25:14+00:00,@Pumburt but still 🤩🤩,1.43558E+18,seehux,Entertainment
https://twitter.com/hiddIesstan/status/1435579984429690880,2021-09-08 12:25:14+00:00,@l0stvariant bom dia mama! tudo certo?,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/runesloki/status/1435579974577057798,2021-09-08 12:25:12+00:00,"@nottomdilf oh we all know they just use bisexuality as a shield against criticisms about the transphobia ,.",1.43558E+18,runesloki,Entertainment
https://twitter.com/chasingamess/status/1435579970328354817,2021-09-08 12:25:11+00:00,thinking about the marvel fan in my class LIKE HELLO LETS BE BFFS?,1.43558E+18,chasingamess,Entertainment
https://twitter.com/DanielF737EBook/status/1435579951005188098,2021-09-08 12:25:06+00:00,Happy birthday Australia. Guys Simu Liu just liked my tweet so I'll see y'all at the Shang-Chi premiere.,1.43558E+18,DanielF737EBook,Entertainment
https://twitter.com/milshiddleston/status/1435579950082445313,2021-09-08 12:25:06+00:00,@sylvrvel it’s 2pm,1.43558E+18,milshiddleston,Entertainment
https://twitter.com/hiddIesstan/status/1435579949721833476,2021-09-08 12:25:06+00:00,@wizwarsd BOM DIA MYN! como vc tá?,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/yoncevadia/status/1435579930012790785,2021-09-08 12:25:01+00:00,@pornhubey @partitiwn @beyagonce ele não conseguiu dar outsold no rafa.... magine em vc https://t.co/Z9IUIMpX1L,1.43558E+18,yoncevadia,Entertainment
https://twitter.com/momezo78/status/1435579909171253249,2021-09-08 12:24:56+00:00,Shang-Chi = Masterclass,1.43558E+18,momezo78,Entertainment
https://twitter.com/scarlet_witchxx/status/1435579879253176324,2021-09-08 12:24:49+00:00,"#WhatIf Spoilers
-
-
-
-
-
I never really imagined Marvel to be this GORE. But well... https://t.co/WF6JlTdtWe",1.43558E+18,scarlet_witchxx,Entertainment
https://twitter.com/hiddIesstan/status/1435579877810442240,2021-09-08 12:24:49+00:00,@hidlestonbitch in &lt;3 amo que amo,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/ImbunguJj/status/1435579859238014991,2021-09-08 12:24:44+00:00,Franchement les scènes de combat dans Shang-Chi sont incroyables !!,1.43558E+18,ImbunguJj,Entertainment
https://twitter.com/_wenwu_/status/1435579846696988673,2021-09-08 12:24:41+00:00,Yessss. https://t.co/BDycbSVQZ7,1.43558E+18,_wenwu_,Entertainment
https://twitter.com/buckyssteven/status/1435579841630375938,2021-09-08 12:24:40+00:00,it’s 8 AM I CANT DO THIS RN 😀😀😀 https://t.co/JYX0dH4rE8,1.43558E+18,buckyssteven,Entertainment
https://twitter.com/ERIAlZAWA/status/1435579832935477252,2021-09-08 12:24:38+00:00,Me finding out THERES more MHA pops to drop and I have like no room but I need a complete set 🧍🏽‍♀️,1.43558E+18,ERIAlZAWA,Entertainment
https://twitter.com/walkiekells/status/1435579826757328901,2021-09-08 12:24:37+00:00,"@machineguncol dreamland!!!😁👍🏻

(pain)",1.43558E+18,walkiekells,Entertainment
https://twitter.com/cxptainflint/status/1435579821707436034,2021-09-08 12:24:35+00:00,"@beIovedyelena I swear it's bothering me so much 😭 my man had his nanotech armor on from toes to head so how,,,,",1.43558E+18,cxptainflint,Entertainment
https://twitter.com/iinsomniawaltz/status/1435579815151783939,2021-09-08 12:24:34+00:00,"[#WhatIf ]

БЛЯТЬ СКОТТ",1.43558E+18,iinsomniawaltz,Entertainment
https://twitter.com/jetblackstark/status/1435579812475723776,2021-09-08 12:24:33+00:00,@snowygallifrey tem mais peito que eu acho incrível,1.43558E+18,jetblackstark,Entertainment
https://twitter.com/LoganBoliney/status/1435579809665540101,2021-09-08 12:24:33+00:00,"@QuarteringGaffs I like how the besides the same four SJW pictures from 2016 that every single right leaning YouTuber still uses, The Quartering said “what can I put in my Shang-Chi thumbnails?” and eventually decided “well hes Asian so how about so",1.43558E+18,LoganBoliney,Entertainment
https://twitter.com/lodinsxnl/status/1435579800220012547,2021-09-08 12:24:30+00:00,@G081209 @BorkEternal Yup lmao 🤣,1.43558E+18,lodinsxnl,Entertainment
https://twitter.com/hiddIesstan/status/1435579792481525765,2021-09-08 12:24:28+00:00,@le_fvs IN &lt;3,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/216cam_/status/1435579788723425285,2021-09-08 12:24:28+00:00,Shang-Chi 10/10 🤌🏾,1.43558E+18,216cam_,Entertainment
https://twitter.com/nanotechrogers/status/1435579776912269312,2021-09-08 12:24:25+00:00,"@StarSpangled_18 I'm not too bad ! how're you , steve ?",1.43558E+18,nanotechrogers,Entertainment
https://twitter.com/zemodofp/status/1435579775645593601,2021-09-08 12:24:24+00:00,nothing will stop me from kissing zemo https://t.co/kh28fiNJSv,1.43558E+18,zemodofp,Entertainment
https://twitter.com/yelenaces/status/1435579772902559744,2021-09-08 12:24:24+00:00,"MCU Spidey just gets adopted by everyone no matter the alternative universe, even by the cloak, it's incredible",1.43558E+18,yelenaces,Entertainment
https://twitter.com/Hawkeye_Obi/status/1435579754514690058,2021-09-08 12:24:19+00:00,@RStremon @CallenVoight viens la j’veux mes 4 millions 😂,1.43558E+18,Hawkeye_Obi,Entertainment
https://twitter.com/techsmainhoe/status/1435579751280807936,2021-09-08 12:24:19+00:00,good morning everyone &lt;33 https://t.co/8LkB8Ds8Qp,1.43558E+18,techsmainhoe,Entertainment
https://twitter.com/hiddIesstan/status/1435579735652937736,2021-09-08 12:24:15+00:00,@marveldetailsz ja vou comprar os ingressos viu,1.43558E+18,hiddIesstan,Entertainment
https://twitter.com/yoncevadia/status/1435579734163955712,2021-09-08 12:24:15+00:00,@partitiwn @beyagonce @leotakestwo @zaquix @pornhubey @beynoiada @kenobiwrld https://t.co/5UEcQCnIN9,1.43558E+18,yoncevadia,Entertainment
https://twitter.com/GautamGhosh/status/1435579733454974978,2021-09-08 12:24:14+00:00,Planning to see a movie in the theater after almost two years. Shang-Chi and the legend of the ten rings.,1.43558E+18,GautamGhosh,Entertainment
https://twitter.com/jetblackstark/status/1435579733425725442,2021-09-08 12:24:14+00:00,@snowygallifrey EU PENSANDO QUE ELE IA SOFRER VÉI QUEM SOFREU FOI EU,1.43558E+18,jetblackstark,Entertainment
https://twitter.com/DippyBlog/status/1435579730577735683,2021-09-08 12:24:14+00:00,"@cmclymer It really seems like people who terf do it all damn day like, take a nap and then get a better hobby.",1.43558E+18,DippyBlog,Entertainment
